date,category,amount
2024-08-10 12:59:41+00:00,Coffee,15.2
2024-08-10 14:57:29+00:00,Transport,1.0
2024-08-10 15:59:34+00:00,Market,7.0
2024-08-10 18:52:11+00:00,Communal,150.0
2024-08-11 07:52:10+00:00,Coffee,15.2
2024-08-11 07:52:16+00:00,Transport,1.0
2024-08-11 11:09:09+00:00,Coffee,8.0
2024-08-11 19:29:04+00:00,Market,8.52
2024-08-11 19:29:08+00:00,Transport,0.5
2024-08-12 03:59:58+00:00,Coffee,15.23
2024-08-12 06:17:22+00:00,Market,3.33
2024-08-12 08:21:04+00:00,Business Lunch,9.0
2024-08-12 09:03:19+00:00,Coffee,7.53
2024-08-12 14:41:50+00:00,Market,10.0
2024-08-13 02:21:13+00:00,Transport,2.0
2024-08-13 04:08:32+00:00,Coffee,19.0
2024-08-13 07:59:10+00:00,Business Lunch,11.0
2024-08-13 13:27:28+00:00,Phone,5.0
2024-08-13 13:50:19+00:00,Learning,70.0
2024-08-13 14:43:57+00:00,Coffee,18.0
2024-08-14 04:17:35+00:00,Transport,1.5
2024-08-14 07:27:56+00:00,Business Lunch,12.0
2024-08-14 09:46:41+00:00,Market,8.0
2024-08-14 14:43:55+00:00,Market,16.0
2024-08-15 02:26:08+00:00,Transport,1.0
2024-08-15 04:41:11+00:00,Coffee,15.23
2024-08-15 09:39:52+00:00,Business Lunch,10.0
2024-08-15 14:24:06+00:00,Clothing,39.0
2024-08-15 14:40:25+00:00,Coffee,8.0
2024-08-15 18:51:58+00:00,Market,8.0
2024-08-16 02:30:43+00:00,Transport,1.0
2024-08-16 04:02:52+00:00,Taxi,2.5
2024-08-16 04:14:48+00:00,Coffee,6.75
2024-08-16 09:25:48+00:00,Business Lunch,11.3
2024-08-16 14:50:08+00:00,Coffee,8.0
2024-08-16 18:25:23+00:00,Restaurant,83.0
2024-08-17 06:13:31+00:00,Coffee,15.2
2024-08-17 09:13:04+00:00,Coffee,8.0
2024-08-17 12:28:40+00:00,Coffee,18.0
2024-08-17 16:52:39+00:00,Transport,1.0
2024-08-17 17:32:21+00:00,Market,7.0
2024-08-18 07:30:31+00:00,Coffee,15.2
2024-08-18 10:35:21+00:00,Coffee,8.0
2024-08-18 14:46:44+00:00,Market,0.5
2024-08-18 14:46:50+00:00,Transport,2.0
2024-08-18 14:53:08+00:00,Coffee,13.13
2024-08-19 04:15:08+00:00,Market,2.5
2024-08-19 08:12:45+00:00,Restaurant,12.0
2024-08-19 14:37:32+00:00,Coffee,8.0
2024-08-19 17:35:51+00:00,Market,2.45
2024-08-19 17:48:10+00:00,Market,2.5
2024-08-20 02:42:36+00:00,Transport,1.0
2024-08-20 04:33:30+00:00,Taxi,2.5
2024-08-20 04:33:32+00:00,Coffee,8.0
2024-08-20 14:31:21+00:00,Market,3.55
2024-08-21 04:00:10+00:00,Taxi,2.5
2024-08-21 04:09:52+00:00,Coffee,6.75
2024-08-21 14:18:19+00:00,Other,10.0
2024-08-21 15:03:14+00:00,Other,2.0
2024-08-21 15:09:27+00:00,Market,3.0
2024-08-22 02:15:51+00:00,Transport,2.0
2024-08-22 04:05:16+00:00,Coffee,15.23
2024-08-22 14:21:25+00:00,Coffee,8.0
2024-08-23 04:00:30+00:00,Taxi,2.5
2024-08-23 04:08:59+00:00,Coffee,6.75
2024-08-23 08:03:09+00:00,Business Lunch,9.0
2024-08-24 06:15:39+00:00,Transport,0.5
2024-08-24 06:42:41+00:00,Transport,0.5
2024-08-24 07:19:30+00:00,Coffee,15.0
2024-08-24 10:25:51+00:00,Coffee,8.0
2024-08-24 13:52:26+00:00,Market,10.0
2024-08-24 13:52:32+00:00,Transport,0.5
2024-08-25 02:37:36+00:00,Transport,1.0
2024-08-25 04:19:42+00:00,Market,9.0
2024-08-25 04:19:49+00:00,Taxi,2.5
2024-08-25 04:31:57+00:00,Coffee,8.0
2024-08-25 06:50:55+00:00,Restaurant,40.0
2024-08-25 07:55:49+00:00,Restaurant,17.0
2024-08-25 08:21:39+00:00,Coffee,5.0
2024-08-25 10:18:10+00:00,Taxi,5.0
2024-08-25 10:18:11+00:00,Phone,15.0
2024-08-26 07:04:09+00:00,Transport,0.5
2024-08-26 07:04:15+00:00,Market,5.0
2024-08-26 08:13:32+00:00,Market,0.55
2024-08-26 09:33:54+00:00,Taxi,2.5
2024-08-26 09:34:04+00:00,Restaurant,10.0
2024-08-26 09:38:06+00:00,Coffee,8.0
2024-08-26 12:07:46+00:00,Coffee,8.0
2024-08-26 15:45:16+00:00,Market,13.0
2024-08-27 02:32:49+00:00,Transport,1.0
2024-08-27 04:03:10+00:00,Market,11.0
2024-08-27 04:04:00+00:00,Taxi,2.5
2024-08-27 08:01:37+00:00,Business_Expenses,29.0
2024-08-27 08:16:10+00:00,Coffee,15.0
2024-08-27 09:36:06+00:00,Other,90.0
2024-08-27 11:08:07+00:00,Taxi,2.5
2024-08-27 11:24:52+00:00,Taxi,5.0
2024-08-27 11:48:46+00:00,Market,8.2
2024-08-27 15:31:54+00:00,Business_Expenses,70.0
2024-08-27 16:09:21+00:00,Business_Expenses,15.0
2024-08-28 05:28:07+00:00,Transport,0.5
2024-08-28 06:03:52+00:00,Transport,0.5
2024-08-28 06:03:55+00:00,Transport,0.5
2024-08-28 07:35:47+00:00,Market,7.4
2024-08-28 07:36:56+00:00,Taxi,2.6
2024-08-28 10:46:56+00:00,Coffee,8.0
2024-08-28 14:42:34+00:00,Coffee,7.4
2024-08-28 19:45:25+00:00,Market,11.0
2024-08-29 05:19:33+00:00,Restaurant,25.0
2024-08-29 06:44:32+00:00,Transport,1.5
2024-08-29 08:09:56+00:00,Market,8.0
2024-08-29 08:10:28+00:00,Taxi,2.6
2024-08-29 08:29:17+00:00,Coffee,9.4
2024-08-29 12:28:15+00:00,Coffee,18.2
2024-08-29 16:08:17+00:00,Taxi,6.0
2024-08-29 16:54:11+00:00,Market,5.0
2024-08-30 04:44:40+00:00,Transport,1.0
2024-08-30 07:47:34+00:00,Coffee,8.0
2024-08-30 09:38:27+00:00,Business Lunch,22.0
2024-08-30 10:01:54+00:00,Coffee,7.0
2024-08-30 14:17:10+00:00,Coffee,16.0
2024-08-31 12:02:17+00:00,Coffee,16.0
2024-08-31 12:02:19+00:00,Transport,2.0
2024-08-31 13:01:19+00:00,Market,8.0
2024-09-01 02:04:48+00:00,Sport,89.0
2024-09-01 02:25:58+00:00,Transport,1.0
2024-09-01 03:03:07+00:00,Market,20.0
2024-09-01 04:15:53+00:00,Market,0.45
2024-09-01 04:15:56+00:00,Taxi,2.5
2024-09-01 04:36:26+00:00,Coffee,8.0
2024-09-01 09:42:53+00:00,Restaurant,112.0
2024-09-01 09:42:55+00:00,Transport,3.0
2024-09-01 09:47:57+00:00,Coffee,8.0
2024-09-01 13:31:49+00:00,Restaurant,11.0
2024-09-01 14:11:31+00:00,Taxi,3.0
2024-09-01 14:16:12+00:00,Market,16.0
2024-09-01 14:23:47+00:00,Coffee,12.0
2024-09-01 17:47:05+00:00,Transport,0.5
2024-09-01 17:47:09+00:00,Market,15.2
2024-09-02 02:47:36+00:00,Transport,0.5
2024-09-02 03:07:55+00:00,Market,4.57
2024-09-02 04:10:17+00:00,Coffee,7.35
2024-09-02 04:27:54+00:00,Business_Expenses,2.0
2024-09-02 06:57:38+00:00,Restaurant,8.1
2024-09-02 09:09:23+00:00,Coffee,8.0
2024-09-02 14:14:27+00:00,Clothing,170.0
2024-09-02 15:12:13+00:00,Transport,0.5
2024-09-03 04:04:29+00:00,Coffee,16.0
2024-09-03 04:52:24+00:00,Market,3.25
2024-09-03 07:21:57+00:00,Transport,1.0
2024-09-03 08:58:06+00:00,Coffee,16.0
2024-09-03 17:56:49+00:00,Restaurant,38.0
2024-09-04 04:05:03+00:00,Coffee,16.0
2024-09-04 04:50:28+00:00,Market,3.25
2024-09-04 09:51:49+00:00,Business Lunch,10.0
2024-09-04 14:50:09+00:00,Coffee,7.4
2024-09-04 16:20:19+00:00,Business_Expenses,95.0
2024-09-04 18:40:20+00:00,Market,3.27
2024-09-05 02:05:37+00:00,Phone,2.0
2024-09-05 12:46:53+00:00,Business Lunch,8.1
2024-09-05 14:17:23+00:00,Coffee,7.4
2024-09-05 04:17:00+00:00,Coffee,16.0
2024-09-05 16:11:44+00:00,Coffee,3.5
2024-09-05 16:52:25+00:00,Transport,0.5
2024-09-06 04:00:00+00:00,Coffee,7.0
2024-09-06 04:00:07+00:00,Coffee,16.0
2024-09-06 04:26:46+00:00,Taxi,3.5
2024-09-06 09:15:22+00:00,Taxi,4.8
2024-09-06 09:15:25+00:00,Business Lunch,6.0
2024-09-07 06:33:19+00:00,Transport,1.0
2024-09-07 08:08:02+00:00,Market,7.4
2024-09-07 08:08:30+00:00,Taxi,2.6
2024-09-07 08:29:02+00:00,Coffee,7.4
2024-09-07 12:50:54+00:00,Coffee,17.3
2024-09-07 14:46:27+00:00,Transport,0.5
2024-09-07 15:51:59+00:00,Market,18.0
2024-09-08 02:37:50+00:00,Transport,0.5
2024-09-08 04:10:07+00:00,Market,15.0
2024-09-08 04:10:08+00:00,Taxi,2.0
2024-09-08 12:09:08+00:00,Restaurant,52.0
2024-09-08 12:22:05+00:00,Transport,0.5
2024-09-08 17:45:23+00:00,Health,4.0
2024-09-09 02:20:52+00:00,Transport,0.5
2024-09-09 03:57:31+00:00,Coffee,16.0
2024-09-09 04:21:00+00:00,Coffee,7.0
2024-09-09 04:36:28+00:00,Market,3.25
2024-09-09 15:20:45+00:00,Restaurant,57.0
2024-09-09 15:26:59+00:00,Transport,1.0
2024-09-10 02:18:48+00:00,Transport,0.5
2024-09-10 04:05:52+00:00,Market,8.0
2024-09-10 04:36:59+00:00,Coffee,5.25
2024-09-10 06:07:20+00:00,Learning,50.0
2024-09-10 08:18:42+00:00,Business Lunch,7.8
2024-09-10 13:56:30+00:00,Transport,0.5
2024-09-10 14:38:45+00:00,Market,16.0
2024-09-11 01:33:42+00:00,Phone,3.0
2024-09-11 02:18:44+00:00,Transport,0.5
2024-09-11 04:06:22+00:00,Market,14.0
2024-09-11 08:37:19+00:00,Events,50.0
2024-09-11 09:05:52+00:00,Taxi,6.0
2024-09-11 10:28:50+00:00,Phone,12.0
2024-09-11 14:07:41+00:00,Health,6.0
2024-09-11 14:29:43+00:00,Coffee,8.0
2024-09-11 18:18:23+00:00,Transport,0.5
2024-09-11 19:30:18+00:00,Communal,180.0
2024-09-12 02:15:51+00:00,Transport,0.5
2024-09-12 04:03:03+00:00,Market,4.1
2024-09-12 06:08:25+00:00,Restaurant,8.1
2024-09-12 12:56:21+00:00,Restaurant,7.2
2024-09-12 09:00:00+00:00,Coffee,6.0
2024-09-12 14:15:57+00:00,Coffee,5.6
2024-09-12 17:00:05+00:00,Transport,0.5
2024-09-12 17:41:51+00:00,Market,4.0
2024-09-13 04:09:00+00:00,Coffee,21.0
2024-09-13 04:55:16+00:00,Taxi,4.0
2024-09-13 08:45:33+00:00,Transport,0.5
2024-09-13 09:38:22+00:00,Business Lunch,12.0
2024-09-13 14:17:53+00:00,Coffee,7.4
2024-09-14 04:06:45+00:00,Transport,0.5
2024-09-14 04:06:48+00:00,Market,12.1
2024-09-14 04:06:51+00:00,Taxi,2.5
2024-09-14 04:06:56+00:00,Coffee,10.0
2024-09-14 07:41:25+00:00,Phone,1.0
2024-09-14 12:05:16+00:00,Restaurant,118.0
2024-09-14 12:32:08+00:00,Transport,0.5
2024-09-14 13:08:17+00:00,Sport,3.0
2024-09-14 13:20:12+00:00,Market,6.0
2024-09-15 06:45:47+00:00,Taxi,2.6
2024-09-15 06:47:02+00:00,Market,14.0
2024-09-15 06:56:13+00:00,Coffee,8.0
2024-09-15 15:52:41+00:00,Tech,510.0
2024-09-15 15:52:46+00:00,Restaurant,178.0
2024-09-16 04:02:17+00:00,Market,11.0
2024-09-16 06:45:27+00:00,Restaurant,8.0
2024-09-16 09:03:35+00:00,Coffee,9.0
2024-09-16 12:40:25+00:00,Market,6.23
2024-09-16 12:46:35+00:00,Restaurant,11.0
2024-09-16 14:19:57+00:00,Coffee,8.0
2024-09-16 17:49:02+00:00,Transport,1.0
2024-09-16 19:06:12+00:00,Market,4.0
2024-09-16 19:06:14+00:00,Health,14.0
2024-09-17 02:57:01+00:00,Transport,1.0
2024-09-17 03:58:32+00:00,Market,8.0
2024-09-17 04:03:30+00:00,Coffee,6.0
2024-09-17 09:30:53+00:00,Business Lunch,10.0
2024-09-17 09:59:22+00:00,Phone,15.0
2024-09-17 14:19:51+00:00,Coffee,8.0
2024-09-17 16:03:03+00:00,Taxi,8.0
2024-09-17 18:08:17+00:00,Restaurant,40.0
2024-09-17 19:18:21+00:00,Restaurant,10.0
2024-09-18 04:04:29+00:00,Market,14.0
2024-09-18 09:27:46+00:00,Business Lunch,10.0
2024-09-18 09:47:46+00:00,Events,30.0
2024-09-18 17:39:24+00:00,Transport,1.0
2024-09-18 14:29:58+00:00,Coffee,6.0
2024-09-18 18:20:25+00:00,Market,17.0
2024-09-19 03:54:25+00:00,Transport,0.5
2024-09-19 06:28:56+00:00,Restaurant,7.2
2024-09-19 08:29:23+00:00,Phone,12.0
2024-09-19 14:28:19+00:00,Business_Expenses,24.0
2024-09-19 14:45:20+00:00,Coffee,8.0
2024-09-19 18:09:42+00:00,Market,7.0
2024-09-20 06:33:51+00:00,Restaurant,8.0
2024-09-20 04:34:00+00:00,Transport,1.0
2024-09-20 09:56:18+00:00,Market,7.0
2024-09-20 13:57:27+00:00,Other,10.0
2024-09-20 15:02:11+00:00,Other,10.0
2024-09-20 15:44:23+00:00,Other,12.0
2024-09-21 07:59:49+00:00,Market,7.4
2024-09-21 08:00:07+00:00,Taxi,3.0
2024-09-21 08:31:25+00:00,Coffee,8.0
2024-09-21 12:14:35+00:00,Transport,0.5
2024-09-21 12:54:57+00:00,Market,5.0
2024-09-22 04:10:00+00:00,Market,7.0
2024-09-22 04:10:45+00:00,Taxi,2.6
2024-09-22 11:27:12+00:00,Restaurant,48.0
2024-09-22 05:27:00+00:00,Coffee,8.0
2024-09-22 11:43:13+00:00,Coffee,7.0
2024-09-22 13:26:54+00:00,Transport,1.0
2024-09-23 02:18:06+00:00,Transport,0.5
2024-09-23 04:21:22+00:00,Coffee,16.0
2024-09-23 04:32:41+00:00,Coffee,5.25
2024-09-23 09:44:46+00:00,Business Lunch,12.0
2024-09-23 09:44:51+00:00,Market,5.0
2024-09-23 14:15:14+00:00,Coffee,4.5
2024-09-23 16:49:10+00:00,Business_Expenses,15.0
2024-09-23 17:42:09+00:00,Transport,0.5
2024-09-23 18:37:15+00:00,Market,7.2
2024-09-24 07:44:25+00:00,Taxi,7.0
2024-09-24 03:44:00+00:00,Market,6.2
2024-09-24 14:16:20+00:00,Coffee,7.4
2024-09-24 16:04:17+00:00,Restaurant,12.0
2024-09-24 16:42:43+00:00,Transport,0.5
2024-09-25 02:21:57+00:00,Transport,0.5
2024-09-25 08:26:17+00:00,Restaurant,8.5
2024-09-25 09:05:37+00:00,Coffee,5.25
2024-09-25 15:33:58+00:00,Coffee,4.4
2024-09-25 17:44:30+00:00,Coffee,13.0
2024-09-25 19:37:03+00:00,Transport,0.5
2024-09-26 02:14:06+00:00,Transport,0.5
2024-09-26 03:57:00+00:00,Market,6.5
2024-09-26 06:44:21+00:00,Restaurant,7.2
2024-09-26 09:03:40+00:00,Coffee,8.4
2024-09-26 15:30:11+00:00,Coffee,7.4
2024-09-26 17:14:24+00:00,Transport,0.5
2024-09-26 18:12:16+00:00,Market,9.0
2024-09-27 02:24:07+00:00,Transport,0.5
2024-09-27 03:55:58+00:00,Market,7.0
2024-09-27 06:42:03+00:00,Restaurant,17.1
2024-09-27 09:21:27+00:00,Coffee,8.0
2024-09-27 12:39:39+00:00,Restaurant,8.0
2024-09-27 14:13:16+00:00,Coffee,7.4
2024-09-27 17:06:44+00:00,Transport,0.5
2024-09-28 04:04:41+00:00,Transport,0.5
2024-09-28 05:31:53+00:00,Market,8.0
2024-09-28 05:58:09+00:00,Coffee,13.0
2024-09-28 10:54:02+00:00,Coffee,13.0
2024-09-28 12:52:17+00:00,Transport,0.5
2024-09-28 13:31:37+00:00,Market,8.0
2024-09-29 02:57:07+00:00,Transport,0.5
2024-09-29 04:29:03+00:00,Market,7.4
2024-09-29 04:53:24+00:00,Coffee,15.0
2024-09-29 10:40:38+00:00,Restaurant,8.0
